"dataname","replacement","Npredator","Nprey","Nconsumed.mean","Nconsumed.var","Nconsumed.se","n","log.Nconsumed.mean","log.Nconsumed.var","log.Npredator"
"Uttley_1980_i2",FALSE,4,10,7.66,24.01,0.98,5,2.0360119837525,3.17847041023316,1.38629436111989
"Uttley_1980_i2",FALSE,4,15,9.99,15.6025,0.79,5,2.30158459266046,2.74743115782606,1.38629436111989
"Uttley_1980_i2",FALSE,4,25,11.52,58.5225,1.53,5,2.44408465526775,4.06941129567689,1.38629436111989
"Uttley_1980_i2",FALSE,4,40,12.05,16,0.8,5,2.48906465993666,2.77258872223978,1.38629436111989
"Uttley_1980_i2",FALSE,4,60,16.39,36,1.2,5,2.79667139275574,3.58351893845611,1.38629436111989
"Uttley_1980_i2",FALSE,4,90,18.1,53.29,1.46,5,2.89591193827178,3.97574869630869,1.38629436111989
"Uttley_1980_i2",FALSE,6,20,12.41,45.6976,1.69,4,2.51850259921652,3.82204578010975,1.79175946922805
"Uttley_1980_i2",FALSE,6,30,16.95,54.1696,1.84,4,2.83026783382646,3.99211986548157,1.79175946922805
"Uttley_1980_i2",FALSE,6,40,19.52,160.7824,3.17,4,2.97143958098495,5.08005189801816,1.79175946922805
"Uttley_1980_i2",FALSE,6,60,21.42,9.4864,0.77,4,3.0643250650196,2.24985919397097,1.79175946922805
"Uttley_1980_i2",FALSE,6,80,22.39,47.8864,1.73,4,3.10861443061066,3.86883153925916,1.79175946922805
"Uttley_1980_i2",FALSE,6,120,24.83,21.16,1.15,4,3.21205259952008,3.0521126069901,1.79175946922805
"Uttley_1980_i2",FALSE,8,25,16.82,26.2144,1.28,4,2.8225686545448,3.26630887810283,2.07944154167984
"Uttley_1980_i2",FALSE,8,35,19.26,15.3664,0.98,4,2.95803040636998,2.73218330760474,2.07944154167984
"Uttley_1980_i2",FALSE,8,50,21.3,28.7296,1.34,4,3.05870707271538,3.35792795016542,2.07944154167984
"Uttley_1980_i2",FALSE,8,70,26.34,88.36,2.35,4,3.27108869631514,4.48141937855192,2.07944154167984
"Uttley_1980_i2",FALSE,8,100,29.21,132.7104,2.88,4,3.37451111639965,4.88816931053549,2.07944154167984
"Uttley_1980_i2",FALSE,8,140,30.1,142.0864,2.98,4,3.40452517175483,4.95643532327441,2.07944154167984
"Uttley_1980_i3",FALSE,1,3,1.27,15.3664,0.28,14,0.2390169004705,2.73218330760474,0
"Uttley_1980_i3",FALSE,1,7,2.07,29.8116,0.39,14,0.727548607277278,3.39489757951363,0
"Uttley_1980_i3",FALSE,1,15,3.01,55.0564,0.53,14,1.10194007876078,4.00835811435858,0
"Uttley_1980_i3",FALSE,1,25,3.4,50.9796,0.51,14,1.22377543162212,3.93142555270299,0
"Uttley_1980_i3",FALSE,1,40,3.95,28.3024,0.38,14,1.37371557891303,3.34294660670711,0
"Uttley_1980_i3",FALSE,1,60,5.53,75.3424,0.62,14,1.71018781553424,4.32204305734452,0
"Uttley_1980_i3",FALSE,1,90,5.33,50.9796,0.51,14,1.67335123817775,3.93142555270299,0
"Uttley_1980_i3",FALSE,2,5,3.14,6.25,0.25,10,1.14422279992016,1.83258146374831,0.693147180559945
"Uttley_1980_i3",FALSE,2,8,4.01,36,0.6,10,1.38879124131848,3.58351893845611,0.693147180559945
"Uttley_1980_i3",FALSE,2,15,6.36,94.09,0.97,10,1.85002837735203,4.54425177101867,0.693147180559945
"Uttley_1980_i3",FALSE,2,30,7.74,77.44,0.88,10,2.04640168760164,4.34950344296832,0.693147180559945
"Uttley_1980_i3",FALSE,2,51,10.01,72.25,0.85,10,2.30358459332713,4.28013232699254,0.693147180559945
"Uttley_1980_i3",FALSE,2,91,11.1,104.04,1.02,10,2.40694510831829,4.64477544058045,0.693147180559945
"Uttley_1980_i3",FALSE,4,10,9.28,27.5625,0.75,7,2.22786154679811,3.31645615320706,1.38629436111989
"Uttley_1980_i3",FALSE,4,16,11.83,122.3236,1.58,7,2.4706386779903,4.80666999218838,1.38629436111989
"Uttley_1980_i3",FALSE,4,25,16.23,176.89,1.9,7,2.7868613815265,5.17552807045542,1.38629436111989
"Uttley_1980_i3",FALSE,4,45,23.15,338.9281,2.63,7,3.14199478053224,5.82578799048997,1.38629436111989
"Uttley_1980_i3",FALSE,4,75,26.28,331.24,2.6,7,3.26880819361641,5.8028431881655,1.38629436111989
"Uttley_1980_i3",FALSE,4,110,26.07,105.8841,1.47,7,3.26078522794541,4.66234509969192,1.38629436111989
"Uttley_1980_i3",FALSE,8,30,17.64,73.96,2.15,4,2.87016905057865,4.30352440651892,2.07944154167984
"Uttley_1980_i3",FALSE,8,36,22,40.96,1.6,4,3.09104245335832,3.71259598073125,2.07944154167984
"Uttley_1980_i3",FALSE,8,45,24.42,284.9344,4.22,4,3.19540246868256,5.65225897833562,2.07944154167984
"Uttley_1980_i3",FALSE,8,60,32.7,329.7856,4.54,4,3.48737507790321,5.79844274634629,2.07944154167984
"Uttley_1980_i3",FALSE,8,86,38.76,136.4224,2.92,4,3.65738878702257,4.91575595480016,2.07944154167984
"Uttley_1980_i3",FALSE,8,125,39.68,26.6256,1.29,4,3.68084728241667,3.28187315898694,2.07944154167984
"Uttley_1980_n1",FALSE,1,6,3.19,81,0.5,18,1.16002091679675,4.39444915467244,0
"Uttley_1980_n1",FALSE,1,12,5.25,154.2564,0.69,18,1.65822807660353,5.03861615301066,0
"Uttley_1980_n1",FALSE,1,18,4.97,136.89,0.65,18,1.60341984010854,4.91917768360742,0
"Uttley_1980_n1",FALSE,1,25,6.77,364.0464,1.06,18,1.91250108692418,5.89728133204028,0
"Uttley_1980_n1",FALSE,1,36,7.17,108.9936,0.58,18,1.96990565461153,4.69128916490899,0
"Uttley_1980_n1",FALSE,1,50,8.26,197.1216,0.78,18,2.11142458753289,5.28382079719533,0
"Uttley_1980_n1",FALSE,1,70,9.89,428.49,1.15,18,2.29152414563462,6.06026740054265,0
"Uttley_1980_n1",FALSE,2,11,5.81,86.6761,1.33,7,1.75958057086382,4.46217818257795,0.693147180559945
"Uttley_1980_n1",FALSE,2,25,7.84,51.9841,1.03,7,2.05923883436232,3.95093790259372,0.693147180559945
"Uttley_1980_n1",FALSE,2,36,12.44,85.3776,1.32,7,2.52091708731103,4.44708377130719,0.693147180559945
"Uttley_1980_n1",FALSE,2,50,14.19,48.0249,0.99,7,2.65253749117195,3.87171962640362,0.693147180559945
"Uttley_1980_n1",FALSE,2,70,13.85,127.0129,1.61,7,2.62828523263335,4.84428865610337,0.693147180559945
"Uttley_1980_n1",FALSE,2,100,12.5,70.56,1.2,7,2.52572864430826,4.25646341169854,0.693147180559945
"Uttley_1980_n1",FALSE,2,140,14.47,214.0369,2.09,7,2.67207754064339,5.36614843006407,0.693147180559945
"Uttley_1980_n1",FALSE,4,16,10.86,18.9225,0.87,5,2.38508631450579,2.94035169020119,1.38629436111989
"Uttley_1980_n1",FALSE,4,32,19.5,396.01,3.98,5,2.9704144655697,5.98143946346089,1.38629436111989
"Uttley_1980_n1",FALSE,4,45,23.9,602.7025,4.91,5,3.17387845893747,6.40142370848106,1.38629436111989
"Uttley_1980_n1",FALSE,4,63,24.78,165.1225,2.57,5,3.210036876201,5.10668762268246,1.38629436111989
"Uttley_1980_n1",FALSE,4,91,24.81,118.81,2.18,5,3.21124679770371,4.7775255784702,1.38629436111989
"Uttley_1980_n1",FALSE,4,127,30.35,171.61,2.62,5,3.41279651750551,5.14522446041421,1.38629436111989
"Uttley_1980_n1",FALSE,4,178,32.03,524.41,4.58,5,3.46667296362107,6.26227382112039,1.38629436111989
"Uttley_1980_n1",FALSE,6,20,14.74,78.1456,2.21,4,2.69056488676119,4.3585737532991,1.79175946922805
"Uttley_1980_n1",FALSE,6,40,25.51,484,5.5,4,3.23907053215372,6.18208490671663,1.79175946922805
"Uttley_1980_n1",FALSE,6,57,31.85,1139.7376,8.44,4,3.46103738201817,7.03855333945551,1.79175946922805
"Uttley_1980_n1",FALSE,6,80,28.66,199.3744,3.53,4,3.35550242240003,5.29518446413019,1.79175946922805
"Uttley_1980_n1",FALSE,6,114,33.83,390.4576,4.94,4,3.52134798279262,5.96731938463944,1.79175946922805
"Uttley_1980_n1",FALSE,6,160,37.29,151.7824,3.08,4,3.61872519419073,5.02244791621075,1.79175946922805
"Uttley_1980_n1",FALSE,6,225,38.17,705.4336,6.64,4,3.64204986675714,6.55881264921647,1.79175946922805
"Uttley_1980_n1",FALSE,8,22,20.16,18.3184,1.07,4,3.00370044320317,2.90790601918741,2.07944154167984
"Uttley_1980_n1",FALSE,8,45,27.36,421.0704,5.13,4,3.30908209275435,6.04280004060514,2.07944154167984
"Uttley_1980_n1",FALSE,8,65,31.3,57.1536,1.89,4,3.44361809754611,4.04574238038288,2.07944154167984
"Uttley_1980_n1",FALSE,8,91,40.8,593.4096,6.09,4,3.70868208141012,6.38588488568339,2.07944154167984
"Uttley_1980_n1",FALSE,8,128,53.67,1089,8.25,4,3.98285418618874,6.99301512293296,2.07944154167984
"Uttley_1980_n1",FALSE,8,180,49.27,245.8624,3.92,4,3.89731537655587,5.50477202984452,2.07944154167984
"Uttley_1980_n1",FALSE,8,253,46.36,611.0784,6.18,4,3.83643701847155,6.41522526517898,2.07944154167984
"Uttley_1980_n2",FALSE,1,4,2.92,17.3056,0.26,16,1.07158361628019,2.85103014854634,0
"Uttley_1980_n2",FALSE,1,10,5.54,36.9664,0.38,16,1.71199450075919,3.61000939195615,0
"Uttley_1980_n2",FALSE,1,18,6.18,167.9616,0.81,16,1.8213182714696,5.12373538184826,0
"Uttley_1980_n2",FALSE,1,28,7.16,155.7504,0.78,16,1.96850998097255,5.04825472588256,0
"Uttley_1980_n2",FALSE,1,40,8.18,104.8576,0.64,16,2.10169215061466,4.65260323922272,0
"Uttley_1980_n2",FALSE,1,65,9.38,56.5504,0.47,16,2.23857976301813,4.0351322759235,0
"Uttley_1980_n2",FALSE,2,12,8.99,23.04,0.4,12,2.19611284848353,3.13723183582769,0.693147180559945
"Uttley_1980_n2",FALSE,2,18,11.07,83.1744,0.76,12,2.40423874672055,4.42093960817248,0.693147180559945
"Uttley_1980_n2",FALSE,2,26,12.84,92.16,0.8,12,2.55256529826182,4.52352619694758,0.693147180559945
"Uttley_1980_n2",FALSE,2,40,14.94,262.44,1.35,12,2.70404217970467,5.57002248447668,0.693147180559945
"Uttley_1980_n2",FALSE,2,60,16.24,203.9184,1.19,12,2.78747733473353,5.31771991382288,0.693147180559945
"Uttley_1980_n2",FALSE,2,90,17.37,401.6016,1.67,12,2.85474458025301,5.99546055243333,0.693147180559945
"Uttley_1980_n2",FALSE,4,25,21.44,21.9024,0.52,9,3.0652583362026,3.08659621985911,1.38629436111989
"Uttley_1980_n2",FALSE,4,35,25.06,124.5456,1.24,9,3.22127294946792,4.82467191390633,1.38629436111989
"Uttley_1980_n2",FALSE,4,50,30.66,350.4384,2.08,9,3.42295887344367,5.85918494209889,1.38629436111989
"Uttley_1980_n2",FALSE,4,70,33.45,644.1444,2.82,9,3.51005178657424,6.46792292457248,1.38629436111989
"Uttley_1980_n2",FALSE,4,95,36.84,2207.1204,5.22,9,3.60658421138711,7.69944395846153,1.38629436111989
"Uttley_1980_n2",FALSE,4,120,38.29,626.0004,2.78,9,3.6451887654892,6.43935101007753,1.38629436111989
"Uttley_1980_n2",FALSE,6,45,35.68,92.7369,1.07,9,3.57459030771181,4.52976645162007,1.79175946922805
"Uttley_1980_n2",FALSE,6,55,40.88,337.0896,2.04,9,3.71064094589545,5.82034877038469,1.79175946922805
"Uttley_1980_n2",FALSE,6,70,50.3,919.9089,3.37,9,3.91800507710569,6.82427464340098,1.79175946922805
"Uttley_1980_n2",FALSE,6,90,51.2,783.4401,3.11,9,3.93573953204546,6.66369460705472,1.79175946922805
"Uttley_1980_n2",FALSE,6,120,53.64,892.8144,3.32,9,3.98229505841348,6.79437872052923,1.79175946922805
"Uttley_1980_n2",FALSE,6,150,59.54,1302.4881,4.01,9,4.08664835558763,7.17203163730939,1.79175946922805
"Uttley_1980_n2",FALSE,8,51,44.77,124.5456,1.86,6,3.80153827225287,4.82467191390633,2.07944154167984
"Uttley_1980_n2",FALSE,8,60,48.98,581.7744,4.02,6,3.89141205152402,6.36608274371797,2.07944154167984
"Uttley_1980_n2",FALSE,8,75,61.62,561.69,3.95,6,4.12098649316852,6.33095009628217,2.07944154167984
"Uttley_1980_n2",FALSE,8,96,68.16,536.3856,3.86,6,4.22185788252106,6.28485330540959,2.07944154167984
"Uttley_1980_n2",FALSE,8,120,68.98,2212.7616,7.84,6,4.23381660750869,7.70199660718074,2.07944154167984
"Uttley_1980_n2",FALSE,8,150,73.88,1539.7776,6.54,6,4.30244215533104,7.33939326939432,2.07944154167984
"Vucetich_2002_m14",TRUE,21,385,0.161111111111111,0.00453703703703704,0.0224525104684855,3,-1.82566102090374,-5.39548111500168,3.04452243772342
"Vucetich_2002_m14",TRUE,30,450,0.166666666666667,0.00161588180978763,0.0133993441372978,3,-1.79175946922805,-6.42787445906557,3.40119738166216
"Vucetich_2002_m14",TRUE,19,510,0.115384615384615,0.000328731097961867,0.00906547155367368,2,-2.15948424935337,-8.02027047281924,2.94443897916644
"Vucetich_2002_m14",TRUE,24,530,0.119219858156028,0.001278421608571,0.011918340714914,3,-2.12678594295764,-6.66212908027049,3.17805383034795
"Vucetich_2002_m14",TRUE,30,540,0.238095238095238,0.00435374149659864,0.0219942959691286,3,-1.43508452528932,-5.43671968940716,3.40119738166216
"Vucetich_2002_m14",TRUE,23,650,0.137492143306097,0.000864483239908963,0.00735052396052895,4,-1.98418850310006,-7.05337864006303,3.13549421592915
"Vucetich_2002_m14",TRUE,29,750,0.227272727272727,0.00361570247933884,0.0200435705383681,3,-1.48160454092422,-5.62246911878121,3.36729582998647
"Vucetich_2002_m14",TRUE,30,767,0.107142857142857,0.00255102040816327,0.0252538136138053,2,-2.23359222150709,-5.97126183979046,3.40119738166216
"Vucetich_2002_m14",TRUE,14,780,0.102272727272727,0.00292699724517906,0.013525432629816,4,-2.28011223714199,-5.83377821244842,2.63905732961526
"Vucetich_2002_m14",TRUE,23,830,0.109760216143195,0.000271342378307391,0.00549082445041414,3,-2.20945714577185,-8.21212914590022,3.13549421592915
"Vucetich_2002_m14",TRUE,40,845,0.154761904761905,0.00547996976568405,0.0185067044704143,4,-1.86586744138178,-5.20665569524837,3.68887945411394
"Vucetich_2002_m14",TRUE,43,857,0.174242424242424,0.00430440771349862,0.0218693283783949,3,-1.74730770665722,-5.44811573163643,3.76120011569356
"Vucetich_2002_m14",TRUE,19,900,0.151515151515152,0.00482093663911846,0.0231443216916962,3,-1.88706964903238,-5.33478704632943,2.94443897916644
"Vucetich_2002_m14",TRUE,24,900,0.119383507334479,0.00287297759794305,0.0134000410399163,4,-2.12541421709138,-5.8524062964595,3.17805383034795
"Vucetich_2002_m14",TRUE,14,925,0.0903702266327405,0.00112965832962562,0.00840259755085302,4,-2.40384041723983,-6.78584005514202,2.63905732961526
"Vucetich_2002_m14",TRUE,24,927,0.11988416988417,0.00267262712243407,0.0172324858670867,3,-2.12122925332005,-5.92469334933607,3.17805383034795
"Vucetich_2002_m14",TRUE,22,976,0.103004838298956,0.00657746488645693,0.0270338571393086,3,-2.27297931807946,-5.02410588349708,3.09104245335832
"Vucetich_2002_m14",TRUE,25,997,0.171852498697797,0.00399877765155518,0.0210786296506812,3,-1.761118735799,-5.52176655167471,3.2188758248682
"Vucetich_2002_m14",TRUE,20,1014,0.213286713286713,0.00706636021321336,0.0420308226579416,2,-1.54511794664654,-4.95240975296733,2.99573227355399
"Vucetich_2002_m14",TRUE,29,1031,0.146354852876592,0.00299440674719932,0.0182403909168615,3,-1.92172110700492,-5.81100914810404,3.36729582998647
"Vucetich_2002_m14",TRUE,16,1046,0.144444444444444,0.00222222222222222,0.0235702260395516,2,-1.93486031286873,-6.10924758276436,2.77258872223978
"Vucetich_2002_m14",TRUE,9,1050,0.0676767676767677,0.00107948168554229,0.0164277333002935,2,-2.69301232373767,-6.83127427383903,2.19722457733622
"Vucetich_2002_m14",TRUE,44,1070,0.275213675213675,0.015261889108043,0.0411796728550533,3,-1.29020748224739,-4.18239646602741,3.78418963391826
"Vucetich_2002_m14",TRUE,17,1100,0.212121212121212,0.00275482093663912,0.0174954627027159,3,-1.55059741241117,-5.89440283426485,2.83321334405622
"Vucetich_2002_m14",TRUE,12,1116,0.170454545454545,0.00232438016528926,0.0241059129949959,2,-1.769286613376,-6.06430187106025,2.484906649788
"Vucetich_2002_m14",TRUE,19,1120,0.182539682539683,0.00359032501889645,0.0199731069716157,3,-1.70078769102233,-5.62951254606841,2.94443897916644
"Vucetich_2002_m14",TRUE,41,1139,0.274693143114196,0.00562480050927891,0.0249995566833559,3,-1.29210064755322,-5.18056979653763,3.71357206670431
"Vucetich_2002_m14",TRUE,31,1203,0.305555555555556,6.17283950617286e-05,0.00392837100659194,2,-1.18562366565774,-9.69276652122047,3.43398720448515
"Vucetich_2002_m14",TRUE,24,1215,0.298519736842105,0.000596487621191135,0.0122115480303598,2,-1.20891922826126,-7.42445206904543,3.17805383034795
"Vucetich_2002_m14",TRUE,23,1243,0.30952380952381,0.018140589569161,0.0673435029701474,2,-1.17272026082183,-4.00960333376701,3.13549421592915
"Vucetich_2002_m14",TRUE,12,1260,0.112877583465819,0.00268677917607124,0.0172780502245905,3,-2.18145137965913,-5.91941213505893,2.484906649788
"Vucetich_2002_m14",TRUE,12,1496,0.0875685425685426,0.00291862950261219,0.0135060854400252,4,-2.43533344863158,-5.83664112130088,2.484906649788
"Vucetich_2002_m14",TRUE,12,1697,0.130288223651658,0.00674377651474624,0.0205301249916224,4,-2.03800617766439,-4.99913519721449,2.484906649788
"Vucetich_2002_m14",TRUE,13,1784,0.09375,0.00651041666666667,0.020171788261497,4,-2.36712361413162,-5.03435182071357,2.56494935746154
"Vucetich_2002_m14",TRUE,17,2017,0.138888888888889,0.00622106481481481,0.0262912423416679,3,-1.97408102602201,-5.07981419479033,2.83321334405622
"Vucetich_2002_m14",TRUE,16,2117,0.141851319831608,0.00326329045601398,0.0142813043347193,4,-1.95297581335317,-5.72501925031142,2.77258872223978
"Vucetich_2002_m14",TRUE,22,2398,0.194591728525981,0.000545122907082268,0.00778262243064828,3,-1.63685161513883,-7.51449927114415,3.09104245335832
"Vucetich_2002_m98",TRUE,30,767,0.107142857142857,0.00255102040816327,0.0252538136138053,2,-2.23359222150709,-5.97126183979046,3.40119738166216
"Vucetich_2002_m98",TRUE,14,780,0.102272727272727,0.00292699724517906,0.013525432629816,4,-2.28011223714199,-5.83377821244842,2.63905732961526
"Vucetich_2002_m98",TRUE,23,830,0.109760216143195,0.000271342378307391,0.00549082445041414,3,-2.20945714577185,-8.21212914590022,3.13549421592915
"Vucetich_2002_m98",TRUE,40,845,0.154761904761905,0.00547996976568405,0.0185067044704143,4,-1.86586744138178,-5.20665569524837,3.68887945411394
"Vucetich_2002_m98",TRUE,43,857,0.174242424242424,0.00430440771349862,0.0218693283783949,3,-1.74730770665722,-5.44811573163643,3.76120011569356
"Vucetich_2002_m98",TRUE,24,900,0.119383507334479,0.00287297759794305,0.0134000410399163,4,-2.12541421709138,-5.8524062964595,3.17805383034795
"Vucetich_2002_m98",TRUE,14,925,0.0903702266327405,0.00112965832962562,0.00840259755085302,4,-2.40384041723983,-6.78584005514202,2.63905732961526
"Vucetich_2002_m98",TRUE,24,927,0.11988416988417,0.00267262712243407,0.0172324858670867,3,-2.12122925332005,-5.92469334933607,3.17805383034795
"Vucetich_2002_m98",TRUE,22,976,0.103004838298956,0.00657746488645693,0.0270338571393086,3,-2.27297931807946,-5.02410588349708,3.09104245335832
"Vucetich_2002_m98",TRUE,20,1014,0.213286713286713,0.00706636021321336,0.0420308226579416,2,-1.54511794664654,-4.95240975296733,2.99573227355399
"Vucetich_2002_m98",TRUE,16,1046,0.144444444444444,0.00222222222222222,0.0235702260395516,2,-1.93486031286873,-6.10924758276436,2.77258872223978
"Vucetich_2002_m98",TRUE,44,1070,0.275213675213675,0.015261889108043,0.0411796728550533,3,-1.29020748224739,-4.18239646602741,3.78418963391826
"Vucetich_2002_m98",TRUE,12,1116,0.170454545454545,0.00232438016528926,0.0241059129949959,2,-1.769286613376,-6.06430187106025,2.484906649788
"Vucetich_2002_m98",TRUE,41,1139,0.274693143114196,0.00562480050927891,0.0249995566833559,3,-1.29210064755322,-5.18056979653763,3.71357206670431
"Vucetich_2002_m98",TRUE,31,1203,0.305555555555556,6.17283950617286e-05,0.00392837100659194,2,-1.18562366565774,-9.69276652122047,3.43398720448515
"Vucetich_2002_m98",TRUE,24,1215,0.298519736842105,0.000596487621191135,0.0122115480303598,2,-1.20891922826126,-7.42445206904543,3.17805383034795
"Vucetich_2002_m98",TRUE,23,1243,0.30952380952381,0.018140589569161,0.0673435029701474,2,-1.17272026082183,-4.00960333376701,3.13549421592915
"Vucetich_2002_m98",TRUE,12,1260,0.112877583465819,0.00268677917607124,0.0172780502245905,3,-2.18145137965913,-5.91941213505893,2.484906649788
"Vucetich_2002_m98",TRUE,12,1496,0.0875685425685426,0.00291862950261219,0.0135060854400252,4,-2.43533344863158,-5.83664112130088,2.484906649788
"Vucetich_2002_m98",TRUE,12,1697,0.130288223651658,0.00674377651474624,0.0205301249916224,4,-2.03800617766439,-4.99913519721449,2.484906649788
"Vucetich_2002_m98",TRUE,13,1784,0.09375,0.00651041666666667,0.020171788261497,4,-2.36712361413162,-5.03435182071357,2.56494935746154
"Vucetich_2002_m98",TRUE,17,2017,0.138888888888889,0.00622106481481481,0.0262912423416679,3,-1.97408102602201,-5.07981419479033,2.83321334405622
"Vucetich_2002_m98",TRUE,16,2117,0.141851319831608,0.00326329045601398,0.0142813043347193,4,-1.95297581335317,-5.72501925031142,2.77258872223978
"Vucetich_2002_m98",TRUE,22,2398,0.194591728525981,0.000545122907082268,0.00778262243064828,3,-1.63685161513883,-7.51449927114415,3.09104245335832
"Walde_1984",TRUE,1,50,9.623,4.644025,0.431,5,2.26415606637426,1.53558144711142,0
"Walde_1984",TRUE,2,50,11.698,20.9764,0.916,5,2.45941788702083,3.04339799625219,0.693147180559945
"Walde_1984",TRUE,3,50,16.74,36.7236,1.212,5,2.81780106506133,3.60341960016245,1.09861228866811
"Walde_1984",TRUE,4,50,17.788,23.6196,0.972,5,2.87852407264845,3.1620768758248,1.38629436111989
"Walde_1984",TRUE,1,30,8.356,2.1904,0.296,5,2.12297984369432,0.784084175552047,0
"Walde_1984",TRUE,2,30,8.356,16.3216,0.808,5,2.12297984369432,2.79248938394612,0.693147180559945
"Walde_1984",TRUE,3,30,10.674,27.5625,1.05,5,2.36781087791175,3.31645615320706,1.09861228866811
"Walde_1984",TRUE,4,30,14.664,10.4976,0.648,5,2.6853955105374,2.35114665960848,1.38629436111989
"Walde_1984",TRUE,1,10,5.04,5.2441,0.458,5,1.61740608208328,1.6571036351323,0
"Walde_1984",TRUE,2,10,4.798,8.7616,0.592,5,1.5681991644175,2.17037853667194,0.693147180559945
"Walde_1984",TRUE,3,10,5.499,10.4976,0.648,5,1.70456625752568,2.35114665960848,1.09861228866811
"Walde_1984",TRUE,4,10,7.008,35.0464,1.184,5,1.94705235363409,3.55667289779183,1.38629436111989
